time_seconds,time_minutes,output_run1_avg,output_run2_avg,output_run3_avg,final_avg
1400,23.333333,1.880989,1.880989,1.880989,1.880989
1401,23.350000,1.880989,1.880989,1.880989,1.880989
1402,23.366667,1.880989,1.880989,1.880989,1.880989
1403,23.383333,1.880989,1.880989,1.880989,1.880989
1404,23.400000,1.880989,1.880989,1.880989,1.880989
1405,23.416667,1.880989,1.880989,1.880989,1.880989
1406,23.433333,1.880989,1.880989,1.880989,1.880989
1407,23.450000,1.880989,1.880989,1.880989,1.880989
1408,23.466667,1.880989,1.880989,1.880989,1.880989
1409,23.483333,1.880989,1.880989,1.880989,1.880989
1410,23.500000,1.880989,1.880989,1.880989,1.880989
1411,23.516667,1.880989,1.880989,1.880989,1.880989
1412,23.533333,1.880989,1.880989,1.880989,1.880989
1413,23.550000,1.880989,1.880989,1.880989,1.880989
1414,23.566667,1.880989,1.880989,1.880989,1.880989
1415,23.583333,1.880989,1.880989,1.880989,1.880989
1416,23.600000,1.880989,1.880989,1.880989,1.880989
1417,23.616667,1.880989,1.880989,1.880989,1.880989
1418,23.633333,1.880989,1.880989,1.880989,1.880989
1419,23.650000,1.880989,1.880989,1.880989,1.880989
1420,23.666667,1.880989,1.880989,1.880989,1.880989
1421,23.683333,1.880989,1.880989,1.880989,1.880989
1422,23.700000,1.880989,1.880989,1.880989,1.880989
1423,23.716667,1.880989,1.880989,1.880989,1.880989
1424,23.733333,1.880989,1.880989,1.880989,1.880989
1425,23.750000,1.880989,1.880989,1.880989,1.880989
1426,23.766667,1.880989,1.880989,1.880989,1.880989
1427,23.783333,1.880989,1.880989,1.880989,1.880989
1428,23.800000,1.880989,1.880989,1.880989,1.880989
1429,23.816667,1.880989,1.880989,1.880989,1.880989
1430,23.833333,1.880989,1.880989,1.880989,1.880989
1431,23.850000,1.880989,1.880989,1.880989,1.880989
1432,23.866667,1.880989,1.880989,1.880989,1.880989
1433,23.883333,1.880989,1.880989,1.880989,1.880989
1434,23.900000,1.880989,1.880989,1.880989,1.880989
1435,23.916667,1.880989,1.880989,1.880989,1.880989
1436,23.933333,1.880989,1.880989,1.880989,1.880989
1437,23.950000,1.880989,1.880989,1.880989,1.880989
1438,23.966667,1.880989,1.880989,1.880989,1.880989
1439,23.983333,1.880989,1.880989,1.880989,1.880989
1440,24.000000,1.880989,1.880989,1.880989,1.880989
1441,24.016667,1.880989,1.880989,1.880989,1.880989
1442,24.033333,1.880989,1.880989,1.880989,1.880989
1443,24.050000,1.880989,1.880989,1.880989,1.880989
1444,24.066667,1.880989,1.880989,1.880989,1.880989
1445,24.083333,1.880989,1.880989,1.880989,1.880989
1446,24.100000,1.880989,1.880989,1.880989,1.880989
1447,24.116667,1.880989,1.880989,1.880989,1.880989
1448,24.133333,1.880989,1.880989,1.880989,1.880989
1449,24.150000,1.880989,1.880989,1.880989,1.880989
1450,24.166667,1.880989,1.880989,1.880989,1.880989
1451,24.183333,1.880989,1.880989,1.880989,1.880989
1452,24.200000,1.880989,1.880989,1.880989,1.880989
1453,24.216667,1.880989,1.880989,1.880989,1.880989
1454,24.233333,1.880989,1.880989,1.880989,1.880989
1455,24.250000,1.880989,1.880989,1.880989,1.880989
1456,24.266667,1.880989,1.880989,1.880989,1.880989
1457,24.283333,1.880989,1.880989,1.880989,1.880989
1458,24.300000,1.880989,1.880989,1.880989,1.880989
1459,24.316667,1.880989,1.880989,1.880989,1.880989
1460,24.333333,1.880989,1.880989,1.880989,1.880989
1461,24.350000,1.880989,1.880989,1.880989,1.880989
1462,24.366667,1.880989,1.880989,1.880989,1.880989
1463,24.383333,1.880989,1.880989,1.880989,1.880989
1464,24.400000,1.880989,1.880989,1.880989,1.880989
1465,24.416667,1.880989,1.880989,1.880989,1.880989
1466,24.433333,1.880989,1.880989,1.880989,1.880989
1467,24.450000,1.880989,1.880989,1.880989,1.880989
1468,24.466667,1.880989,1.880989,1.880989,1.880989
1469,24.483333,1.880989,1.880989,1.880989,1.880989
1470,24.500000,1.880989,1.880989,1.880989,1.880989
1471,24.516667,1.880989,1.880989,1.880989,1.880989
1472,24.533333,1.880989,1.880989,1.880989,1.880989
1473,24.550000,1.880989,1.880989,1.880989,1.880989
1474,24.566667,1.880989,1.880989,1.880989,1.880989
1475,24.583333,1.880989,1.880989,1.880989,1.880989
1476,24.600000,1.880989,1.880989,1.880989,1.880989
1477,24.616667,1.880989,1.880989,1.880989,1.880989
1478,24.633333,1.880989,1.880989,1.880989,1.880989
1479,24.650000,1.880989,1.880989,1.880989,1.880989
1480,24.666667,1.880989,1.880989,1.880989,1.880989
1481,24.683333,1.880989,1.880989,1.880989,1.880989
1482,24.700000,1.880989,1.880989,1.880989,1.880989
1483,24.716667,1.880989,1.880989,1.880989,1.880989
